"district","total_ntd","land_area","main_building_material","building_area","num_room","num_hall","num_toilet","transaction_year","transaction_month","building_age","mlr_resid"
"Songshan District",6800000,5.25,"Strengthen brickwork",45.04,1,1,1,2019,9,1950,-157.75736161799
"Daan District",2500000,4.13,"Strengthen brickwork",25.5,1,0,1,2019,10,1952,-133.628726782978
"Zhongzheng District",12880000,11.75,"Strengthen brickwork",54.38,1,1,1,2019,10,1925,-172.554634058913
"Wenshan District",8230000,26,"Strengthen brickwork",78.65,1,0,1,2019,9,1953,66.2477475794548
"Beitou",7000000,18.25,"Strengthen brickwork",45.84,1,1,1,2019,11,1956.675,-131.776468680622
"shihlin",8600000,16.96,"Strengthen brickwork",48.73,1,1,1,2019,10,1956.9375,611.009745735592
"Zhongzheng District",10800000,3.95,"Strengthen brickwork",42.49,1,1,1,2019,10,1948,-21.9411781089264
"Beitou",9320000,15,"Strengthen brickwork",44.06,1,2,1,2019,9,1948.6,106.412344177492
"Beitou",12380000,7.22,"Brickwork",46.34,1,1,1,2019,10,1924,-3.5527136788005e-13
"Zhongzheng District",12300000,4.43,"Strengthen brickwork",54.05,1,1,1,2019,10,1951,-35.4196180582947
"Zhongshan Area",5020000,5,"Strengthen brickwork",31.38,1,2,1,2019,10,1933,-155.492003383424
"Nangang District",12560000,9.48,"Strengthen brickwork",58.89,1,1,1,2019,10,1944,85.7601519918188
"Wenshan District",8450000,7.48,"Strengthen brickwork",52.58,1,1,1,2019,10,1943,478.009891050009
"Wenshan District",1137280,7.67,"Strengthen brickwork",25.34,1,1,1,2019,10,1954,-666.873673086982
"shihlin",8700000,6.13,"Strengthen brickwork",46.27,1,1,1,2019,10,1927,449.808305000481
"Songshan District",8380000,4.7,"Strengthen brickwork",44.34,1,1,1,2019,11,1927,-33.1903770103651
"Songshan District",7880000,4.92,"Strengthen brickwork",44.7,1,1,1,2019,10,1927,-131.581384377266
"Zhongzheng District",15500000,7.53,"Strengthen brickwork",59.95,1,2,1,2019,10,1940.777778,38.6555135001519
"Songshan District",5900000,6.98,"Strengthen brickwork",38.12,1,1,1,2019,10,1944,-228.307063105611
"Daan District",10880000,15.41,"Strengthen brickwork",70.66,1,2,1,2019,10,1932,128.484719722747
"Zhongzheng District",16000000,15.66,"Strengthen brickwork",55.92,1,0,1,2019,10,1928,366.890919800614
"Songshan District",6700000,5.24,"Strengthen brickwork",44.51,1,1,1,2019,7,1955,-130.356709488336
"shihlin",5780000,3.71,"Steel reinforced concrete construction",45.39,1,1,1,2019,10,1934,35.2972949344857
"Songshan District",6800000,4.45,"Strengthen brickwork",36.16,1,1,1,2019,9,1950,40.8364832985295
"Wanhua District",7700000,4.15,"Strengthen brickwork",47.47,1,1,1,2019,10,1934,203.958775766244
"Zhongzheng District",30880000,24.51,"Strengthen brickwork",119.07,1,2,1,2019,10,1947,379.808937568064
"Zhongshan Area",6000000,11.87,"Strengthen brickwork",37.39,1,1,1,2019,11,1937,90.9564088004964
"Zhongshan Area",3200000,17.65,"Strengthen brickwork",55.93,1,1,1,2019,10,1933,-1021.01672440677
"Datong District",9080000,8.63,"Strengthen brickwork",43.43,1,1,1,2019,10,1938,-151.616088600791
"Zhongzheng District",9500000,5.75,"Strengthen brickwork",37.33,1,1,1,2019,10,1947,-119.880482592726
"Daan District",5700000,8.56,"Strengthen brickwork",40.36,1,1,1,2019,11,1932,40.7403679650776
"Beitou",11250000,8.86,"Strengthen brickwork",50.14,1,1,1,2019,10,1933,294.17974170038
"Songshan District",6300000,5.29,"Strengthen brickwork",41.22,1,1,1,2019,10,1941,-239.526669816944
"Wenshan District",3100000,5.12,"Strengthen brickwork",32.55,1,1,1,2019,10,1950,-164.065472450006
"Wenshan District",10000000,18,"Strengthen brickwork",64.27,1,1,1,2019,10,1944,474.812109657562
"Songshan District",6550000,3.82,"Strengthen brickwork",37.81,1,1,1,2019,11,1949,-46.9106709537975
"Songshan District",4500000,4.31,"Strengthen brickwork",27,1,1,1,2019,10,1953,-214.543991940445
"Nangang District",14000000,6.88,"Strengthen brickwork",56.28,1,1,1,2019,9,1935.666667,273.993184875255
"Wenshan District",8350000,26.25,"Strengthen brickwork",80.65,1,0,1,2019,9,1953,42.320551243591
"Daan District",8000000,11.12,"Strengthen brickwork",48.06,1,1,1,2019,11,1932,308.484332014737
"Datong District",11000000,8.33,"Strengthen brickwork",38.31,1,1,1,2019,11,1924,156.919396310268
"Songshan District",7500000,6,"Strengthen brickwork",41.72,1,1,1,2019,11,1935,-67.7810640140478
"Xinyi District",3900000,14.3,"Strengthen brickwork",35.53,1,1,1,2019,10,1947.861111,-386.908194973124
"Songshan District",3000000,3,"Strengthen brickwork",27.42,1,1,1,2019,11,1951,-625.891283993422
"Songshan District",9270000,23.88,"See other registration items",59.39,1,0,1,2019,10,1960,-98.3440988143436
"Neihu District",8700000,5.28,"Strengthen brickwork",51.29,1,1,1,2019,11,1935,207.448895196597
"shihlin",5380000,3.66,"Steel reinforced concrete construction",44.76,1,1,1,2019,10,1934,-35.2972949344875
"Wenshan District",2370000,2,"Strengthen brickwork",17.37,1,0,1,2019,10,1948,80.0626722212413
"Songshan District",12300000,18.17,"Strengthen brickwork",72.98,1,2,1,2019,11,1934,-152.271168258126
"Songshan District",4050000,3,"Strengthen brickwork",27.42,1,1,1,2019,11,1951,-345.480911812489
"Songshan District",8000000,9.23,"Strengthen brickwork",35.75,1,1,1,2019,11,1937,169.469278803851
"Xinyi District",4000000,11.69,"Strengthen brickwork",30.7,1,1,1,2019,11,1934,-360.645933661589
"Zhongzheng District",11380000,6.23,"Strengthen brickwork",30.89,1,1,1,2019,11,1925,141.727913020687
"Zhongzheng District",8980000,8.35,"Strengthen brickwork",33.95,1,1,1,2019,11,1925,-304.467042679824
"Xinyi District",5070000,10.88,"Strengthen brickwork",27.63,1,1,1,2019,11,1960,167.506049503687
"Nangang District",40680000,39,"Strengthen brickwork",164.13,1,2,2,2019,11,1944.609756,387.273287467997
"Songshan District",5800000,3.31,"Strengthen brickwork",44.51,1,1,1,2019,11,1950,-339.14251837605
"Wanhua District",3900000,4.92,"Strengthen brickwork",27.1,1,0,1,2019,11,1934,1.46382890749498
"Songshan District",6480000,6.09,"Strengthen brickwork",37.86,1,1,1,2019,11,1943,-110.862972069961
"Beitou",9000000,10.84,"Strengthen brickwork",53.01,1,1,1,2019,11,1934,-114.509339184445
"Songshan District",9080000,14.24,"Strengthen brickwork",52.61,1,1,1,2019,10,1946,44.684779757801
"Songshan District",7400000,7.98,"Strengthen brickwork",36.49,1,1,1,2019,11,1935,29.5360404925353
"shihlin",7300000,12.54,"Strengthen brickwork",40.26,1,1,1,2019,11,1933,383.166023929372
"shihlin",7500000,15.33,"Strengthen brickwork",55.19,1,1,1,2019,11,1933,85.2471720385182
"shihlin",9000000,13.31,"Strengthen brickwork",49.57,1,1,1,2019,11,1935,489.106151553847
"Wenshan District",2000000,11.75,"Strengthen brickwork",38.31,1,1,1,2019,11,1955,-600.203838692154
"Songshan District",4050000,2.82,"Strengthen brickwork",31.01,1,1,1,2019,10,1946,-467.955695889484
"Songshan District",6500000,3.81,"Strengthen brickwork",40,1,1,1,2019,10,1949,-108.111874525711
"Xinyi District",7000000,14.08,"Strengthen brickwork",40.95,1,1,1,2019,11,1947.861111,165.720542261031
"Daan District",3250000,4.49,"Strengthen brickwork",33.85,1,1,1,2019,11,1950,-252.791361922999
"Neihu District",10600000,28.25,"See other registration items",69.31,1,1,1,2019,11,1955.6,-6.97937722830463
"shihlin",9500000,16.56,"Strengthen brickwork",80.42,1,1,1,2019,11,1935,-118.876731582532
"Songshan District",6500000,3.68,"Strengthen brickwork",43.1,1,1,1,2019,11,1951,-158.705383784465
"Daan District",3900000,8.08,"Strengthen brickwork",39.34,1,1,1,2019,11,1949,-213.164875920587
"Daan District",7880000,12.91,"Strengthen brickwork",45.96,1,1,1,2019,11,1935,357.029558726694
"Nangang District",10800000,4.49,"Strengthen brickwork",52.34,1,1,1,2019,12,1947,6.0018997854569
"Songshan District",4700000,2.71,"Strengthen brickwork",29.55,1,0,1,2019,12,1948,-117.910184824466
"Wenshan District",4800000,14,"See other registration items",33.56,1,1,1,2019,11,1956,18.757221723417
"Zhongshan Area",6800000,12.78,"Strengthen brickwork",39.45,1,1,1,2019,11,1937,202.68471512199
"Wenshan District",2800000,1.99,"Strengthen brickwork",24.35,1,1,1,2019,11,1953,-40.2487436223191
"Datong District",6880000,3.91,"Strengthen brickwork",43.37,1,1,1,2019,11,1947,-463.657428047851
"Songshan District",6800000,3.8,"Strengthen brickwork",40.28,1,1,1,2019,12,1948,-59.0677489420575
"Daan District",8500000,18.34,"Strengthen brickwork",53.09,1,1,1,2019,11,1934,295.337449872696
"Daan District",5000000,8.87,"Strengthen brickwork",56.5,1,1,1,2019,3,1944,-395.601541793554
"Songshan District",8300000,4.83,"Strengthen brickwork",43.69,1,1,1,2019,11,1927,-32.6067937203663
"Wenshan District",5350000,4.23,"Strengthen brickwork",44.08,1,1,1,2019,11,1950,133.995275432731
"shihlin",6600000,5.82,"Strengthen brickwork",38.24,1,1,1,2019,11,1935,315.045855762341
"Songshan District",4300000,2.85,"Strengthen brickwork",33.45,1,1,1,2019,12,1945,-464.122622179654
"Xinyi District",3990000,22.46,"Strengthen brickwork",39.81,1,1,1,2019,12,1934,-569.729775634668
"Daan District",5400000,13.27,"Strengthen brickwork",40.61,1,1,1,2019,11,1932,-31.0691177295596
"Zhongzheng District",9500000,5,"Strengthen brickwork",36.58,1,1,1,2019,11,1932,-219.922260451729
"Wenshan District",9600000,3.68,"Strengthen brickwork",46.85,1,1,1,2019,11,1926,666.285719056391
"shihlin",5200000,8.61,"Strengthen brickwork",33.75,1,1,1,2019,12,1935,127.58254369379
"Zhongshan Area",10000000,12.16,"Strengthen brickwork",48.94,1,2,1,2019,10,1934,378.493457879899
"Xinyi District",3500000,11.71,"Strengthen brickwork",29.48,1,1,1,2019,12,1934,-460.054351676985
"Songshan District",4380000,3.11,"Strengthen brickwork",29.56,1,1,1,2019,11,1954,-288.964803331699
"Songshan District",6700000,4.82,"Strengthen brickwork",35.9,1,1,1,2019,11,1942,-31.5672799218419
"Songshan District",2316361,6.49,"Strengthen brickwork",45.76,1,1,1,2019,12,1950,-1252.57092158846
"Daan District",2080000,3.49,"Strengthen brickwork",27.52,1,1,1,2019,11,1949,-479.530577054006
"Wanhua District",10000000,13,"Strengthen brickwork",72.33,1,1,1,2019,12,1942,100.74826365592
"shihlin",9400000,6.95,"Strengthen brickwork",54.64,1,1,1,2019,11,1938,469.304019914002
"Datong District",8820000,7.22,"Strengthen brickwork",33.21,1,2,1,2019,12,1924,-213.753704028216
"Songshan District",6780000,3.05,"Strengthen brickwork",35.53,1,1,1,2019,12,1934,-68.2526134261836
"Songshan District",6700000,8.58,"Strengthen brickwork",28.54,1,1,1,2019,12,1927,13.4503283513014
"Beitou",23880000,39.8,"Strengthen brickwork",132.52,1,2,1,2019,12,1944,-76.2686322968666
"Wenshan District",3600000,12.5,"See other registration items",32.19,1,1,1,2019,12,1940,-368.548353962762
"shihlin",5280000,9.68,"Strengthen brickwork",35.02,1,1,1,2019,12,1934,108.15395288889
"Songshan District",12000000,22.25,"Strengthen brickwork",66.3,1,2,1,2019,11,1953,103.212364718146
"Zhongshan Area",6400000,37,"Strengthen brickwork",92.01,1,1,1,2019,12,1954,-922.950673834497
"Songshan District",4500000,3.28,"Strengthen brickwork",31.75,1,1,1,2019,12,1951,-330.84990378357
"Songshan District",5650000,6.92,"Strengthen brickwork",33.12,1,1,1,2019,12,1950,-115.724962244485
"Songshan District",6260000,4.98,"Strengthen brickwork",33.13,1,1,1,2019,12,1935,-109.603960200654
"Xinyi District",8400000,25,"See other registration items",56.65,1,2,1,2019,11,1959,-260.444265658431
"shihlin",5650000,9.6,"Strengthen brickwork",42.59,1,1,1,2019,11,1931,-8.077739826176
"Songshan District",12700000,29.33,"See other registration items",65.56,1,1,1,2019,11,1964,173.676517553184
"Wanhua District",4408000,2.81,"Strengthen brickwork",30.22,1,1,1,2019,12,1952,63.0397880449619
"Daan District",11000000,37.76,"Strengthen brickwork",107.8,1,2,2,2019,12,1955,-540.249671438424
"shihlin",12580000,16.56,"Strengthen brickwork",80.42,1,1,1,2019,12,1935,348.294862923091
"Wenshan District",2900000,1.77,"Strengthen brickwork",21.92,1,0,1,2019,12,1953,187.120152376158
"Songshan District",4900000,6.06,"Strengthen brickwork",35.32,1,0,1,2019,12,1938,-282.662323405163
"Songshan District",4500000,3,"Strengthen brickwork",27.42,1,1,1,2019,12,1951,-234.072722206186
"Songshan District",9100000,7.7,"Strengthen brickwork",51.92,1,1,1,2019,12,1947,80.0249230663629
"Wenshan District",9300000,9.98,"Strengthen brickwork",58.29,1,1,1,2019,12,1943,497.033862956818
"Songshan District",11900000,12.83,"Strengthen brickwork",53.48,1,1,1,2019,12,1929,331.768297041257
"Daan District",7000000,9.81,"Strengthen brickwork",66.29,1,1,1,2019,12,1933,-269.758524389421
"Songshan District",10660000,6.12,"Strengthen brickwork",50.38,1,1,1,2019,12,1941,315.698444138402
"Daan District",7280000,10.13,"Strengthen brickwork",44.37,1,1,1,2019,12,1937,303.545317089043
"Wanhua District",6290000,3.26,"Strengthen brickwork",39.09,1,1,1,2019,12,1946,225.42876660319
"Neihu District",7600000,14,"Strengthen brickwork",44.87,1,2,1,2019,12,1955,174.558006924244
"Songshan District",20880000,21.6,"Strengthen brickwork",92.4,1,3,2,2019,12,1934,301.870260723308
"Songshan District",4260000,5.32,"Strengthen brickwork",20.82,1,1,1,2019,12,1924,-360.913853418369
"Songshan District",5580000,4.9,"Strengthen brickwork",37.98,1,1,1,2019,12,1958,-173.994821501958
"Daan District",9000000,12.16,"Strengthen brickwork",51.71,1,1,1,2019,12,1934,416.555985456505
"Wanhua District",8000000,4.18,"Strengthen brickwork",46.34,1,1,1,2019,12,1934,287.796628717383
"Songshan District",2200000,2.41,"Strengthen brickwork",27.27,1,1,1,2019,12,1948,-892.432996471615
"Songshan District",5700000,4.63,"Strengthen brickwork",38.37,1,1,1,2019,12,1951,-213.162330152561
"Songshan District",3450000,3.48,"Strengthen brickwork",34.54,1,1,1,2019,12,1951,-657.120885782853
"Zhongshan Area",5650000,7.74,"Strengthen brickwork",31.03,1,1,1,2019,12,1934,141.206244225911
"shihlin",7950000,12.23,"Strengthen brickwork",51.33,1,1,1,2019,12,1935,272.540117909118
"Nangang District",6000000,1.9,"Strengthen brickwork",29.5,1,1,1,2019,12,1941,-367.650984038542
"Daan District",3300000,5.07,"Strengthen brickwork",36.36,1,1,1,2019,12,1950,-292.753674377979
"Daan District",4380000,14.12,"Strengthen brickwork",51.13,1,1,1,2019,12,1951,-343.020311194115
"Songshan District",6280000,10.78,"Strengthen brickwork",46.25,1,1,1,2019,12,1957,-225.922085654309
"Daan District",5450000,7.75,"Strengthen brickwork",44.98,1,1,1,2019,12,1952,47.3330948025491
"Nangang District",5500000,2.12,"Strengthen brickwork",26.78,1,0,1,2019,12,1947,-222.605089554949
"Nangang District",8000000,4.86,"Strengthen brickwork",45.83,1,1,1,2019,12,1941,-354.727649570899
"Beitou",10080000,10.76,"Strengthen brickwork",38.54,1,1,1,2019,12,1931,361.940706817544
"Songshan District",5000000,5.02,"Strengthen brickwork",31.84,1,1,1,2019,12,1949,-235.018456757343
"Datong District",8050000,10.57,"Strengthen brickwork",44.39,1,0,1,2019,12,1934,-236.117385302158
"Nangang District",12380000,15.51,"Strengthen brickwork",54.02,1,1,1,2019,12,1930,59.0266449829891
"Xinyi District",7880000,10.85,"Strengthen brickwork",43.81,1,1,1,2019,12,1935,164.920497425913
"Songshan District",8000000,4.88,"Strengthen brickwork",47.04,1,1,1,2019,12,1952,42.1703174129737
"Wanhua District",5500000,2.21,"Strengthen brickwork",30.41,1,0,1,2019,12,1942,365.842439432069
