"district","total_ntd","land_area","main_building_material","building_area","num_room","num_hall","num_toilet","transaction_year","transaction_month","building_age","mlr_resid"
"Xinyi District",18000000,25.49,"Strengthen brickwork",107.3,2,2,2,2019,12,1945,183.077155019102
"Daan District",6900000,16.42,"Strengthen brickwork",49.7,2,2,1,2019,12,1954,301.408439439402
"Wanhua District",11000000,15.83,"Strengthen brickwork",78.84,2,2,1,2019,12,1944,-30.046327349889
"Wanhua District",8980000,21.75,"Strengthen brickwork",67.92,2,2,1,2019,12,1952,-13.6082569439764
"Wanhua District",16800000,17.27,"Strengthen brickwork",81.1,2,2,1,2019,11,1926,540.12658114231
"Xinyi District",15000000,28,"See other registration items",93.94,2,1,1,2019,11,1961,-109.188968947137
"Zhongshan Area",11880000,18.53,"Strengthen brickwork",72.81,2,2,1,2019,12,1936,221.828408233904
"Beitou",15900000,26.38,"Strengthen brickwork",105.84,2,2,2,2019,12,1945,-320.368925150388
"Wenshan District",6800000,12.4,"Strengthen brickwork",46.08,2,1,1,2019,12,1939.833333,361.650470893506
"Wenshan District",11600000,16.2,"Strengthen brickwork",77.57,2,1,1,2019,12,1943,471.434766885582
"Beitou",17100000,30,"Strengthen brickwork",84,2,2,2,2019,12,1956.675,442.006829680491
"Songshan District",12080000,15.16,"Strengthen brickwork",82.64,1,1,1,2019,9,1944,-195.203070629836
"Songshan District",6800000,5.25,"Strengthen brickwork",45.04,1,1,1,2019,9,1950,-144.638113077507
"Daan District",2500000,4.13,"Strengthen brickwork",25.5,1,0,1,2019,10,1952,-31.6328538163989
"Zhongzheng District",12880000,11.75,"Strengthen brickwork",54.38,1,1,1,2019,10,1925,-252.929075607491
"Wenshan District",8230000,26,"Strengthen brickwork",78.65,1,0,1,2019,9,1953,86.1360281269126
"Beitou",7000000,18.25,"Strengthen brickwork",45.84,1,1,1,2019,11,1956.675,-70.2300915928728
"shihlin",8600000,16.96,"Strengthen brickwork",48.73,1,1,1,2019,10,1956.9375,666.426361721156
"Zhongzheng District",10800000,3.95,"Strengthen brickwork",42.49,1,1,1,2019,10,1948,-7.41680056592841
"Beitou",9320000,15,"Strengthen brickwork",44.06,1,2,1,2019,9,1948.6,121.741571986375
"Beitou",12380000,7.22,"Brickwork",46.34,1,1,1,2019,10,1924,-2.32702745961433e-13
"Zhongzheng District",12300000,4.43,"Strengthen brickwork",54.05,1,1,1,2019,10,1951,-13.5416731242286
"Zhongshan Area",5020000,5,"Strengthen brickwork",31.38,1,2,1,2019,10,1933,-231.093657120647
"Nangang District",12560000,9.48,"Strengthen brickwork",58.89,1,1,1,2019,10,1944,57.0442565598913
"Wenshan District",8450000,7.48,"Strengthen brickwork",52.58,1,1,1,2019,10,1943,422.728290624483
"Wenshan District",1137280,7.67,"Strengthen brickwork",25.34,1,1,1,2019,10,1954,-649.394080392232
"shihlin",8700000,6.13,"Strengthen brickwork",46.27,1,1,1,2019,10,1927,331.866134483043
"Songshan District",8380000,4.7,"Strengthen brickwork",44.34,1,1,1,2019,11,1927,-125.286876155751
"Songshan District",7880000,4.92,"Strengthen brickwork",44.7,1,1,1,2019,10,1927,-226.060287519236
"Zhongzheng District",15500000,7.53,"Strengthen brickwork",59.95,1,2,1,2019,10,1940.777778,23.0897687223914
"Songshan District",5900000,6.98,"Strengthen brickwork",38.12,1,1,1,2019,10,1944,-230.807872499277
"Daan District",10880000,15.41,"Strengthen brickwork",70.66,1,2,1,2019,10,1932,148.73070720004
"Daan District",14600000,30.67,"See other registration items",56.97,1,1,1,2019,10,1958,446.322955431477
"Zhongzheng District",16000000,15.66,"Strengthen brickwork",55.92,1,0,1,2019,10,1928,305.1324750974
"Songshan District",6700000,5.24,"Strengthen brickwork",44.51,1,1,1,2019,7,1955,-98.6093850649277
"shihlin",5780000,3.71,"Steel reinforced concrete construction",45.39,1,1,1,2019,10,1934,2.21742624262333e-11
"Songshan District",6800000,4.45,"Strengthen brickwork",36.16,1,1,1,2019,9,1950,58.000353661515
"Wanhua District",7700000,4.15,"Strengthen brickwork",47.47,1,1,1,2019,10,1934,31.2991425136626
"Neihu District",19500000,26.6,"Strengthen brickwork",94.94,1,1,1,2019,5,1943.285714,611.04935962126
"Zhongzheng District",30880000,24.51,"Strengthen brickwork",119.07,1,2,1,2019,10,1947,401.879899091787
"Zhongshan Area",6000000,11.87,"Strengthen brickwork",37.39,1,1,1,2019,11,1937,47.1411053123231
"Zhongshan Area",3200000,17.65,"Strengthen brickwork",55.93,1,1,1,2019,10,1933,-1082.815022438
"Datong District",9080000,8.63,"Strengthen brickwork",43.43,1,1,1,2019,10,1938,-201.844332864984
"Zhongzheng District",9500000,5.75,"Strengthen brickwork",37.33,1,1,1,2019,10,1947,-100.989210670824
"Daan District",5700000,8.56,"Strengthen brickwork",40.36,1,1,1,2019,11,1932,58.9487163470412
"Beitou",11250000,8.86,"Strengthen brickwork",50.14,1,1,1,2019,10,1933,208.849126578844
"Songshan District",6300000,5.29,"Strengthen brickwork",41.22,1,1,1,2019,10,1941,-263.638025193148
"Wenshan District",3100000,5.12,"Strengthen brickwork",32.55,1,1,1,2019,10,1950,-178.519994852656
"Wenshan District",10000000,18,"Strengthen brickwork",64.27,1,1,1,2019,10,1944,447.326765043423
"Songshan District",6550000,3.82,"Strengthen brickwork",37.81,1,1,1,2019,11,1949,-32.0368325667272
"Songshan District",4500000,4.31,"Strengthen brickwork",27,1,1,1,2019,10,1953,-174.075025422151
"Nangang District",14000000,6.88,"Strengthen brickwork",56.28,1,1,1,2019,9,1935.666667,196.879509478543
"Wenshan District",8350000,26.25,"Strengthen brickwork",80.65,1,0,1,2019,9,1953,61.5069968144033
"Daan District",8000000,11.12,"Strengthen brickwork",48.06,1,1,1,2019,11,1932,328.775254625574
"Datong District",11000000,8.33,"Strengthen brickwork",38.31,1,1,1,2019,11,1924,45.5510728147596
"Songshan District",7500000,6,"Strengthen brickwork",41.72,1,1,1,2019,11,1935,-115.94920166759
"Xinyi District",3900000,14.3,"Strengthen brickwork",35.53,1,1,1,2019,10,1947.861111,-346.869731214578
"Songshan District",3000000,3,"Strengthen brickwork",27.42,1,1,1,2019,11,1951,-596.403902173044
"Songshan District",9270000,23.88,"See other registration items",59.39,1,0,1,2019,10,1960,11.9938006309337
"Neihu District",8700000,5.28,"Strengthen brickwork",51.29,1,1,1,2019,11,1935,24.5120660278264
"shihlin",5380000,3.66,"Steel reinforced concrete construction",44.76,1,1,1,2019,10,1934,-2.32009966794067e-11
"Wenshan District",2370000,2,"Strengthen brickwork",17.37,1,0,1,2019,10,1948,51.4617547258758
"Songshan District",12300000,18.17,"Strengthen brickwork",72.98,1,2,1,2019,11,1934,-185.150731953185
"Songshan District",4050000,3,"Strengthen brickwork",27.42,1,1,1,2019,11,1951,-315.99352999211
"Songshan District",8000000,9.23,"Strengthen brickwork",35.75,1,1,1,2019,11,1937,144.838918495974
"Xinyi District",4000000,11.69,"Strengthen brickwork",30.7,1,1,1,2019,11,1934,-388.21446234544
"Zhongzheng District",11380000,6.23,"Strengthen brickwork",30.89,1,1,1,2019,11,1925,64.6382001512162
"Zhongzheng District",8980000,8.35,"Strengthen brickwork",33.95,1,1,1,2019,11,1925,-377.426613098254
"Xinyi District",5070000,10.88,"Strengthen brickwork",27.63,1,1,1,2019,11,1960,263.67520086786
"Nangang District",40680000,39,"Strengthen brickwork",164.13,1,2,2,2019,11,1944.609756,382.469791452171
"Songshan District",5800000,3.31,"Strengthen brickwork",44.51,1,1,1,2019,11,1950,-325.888887969295
"Wanhua District",3900000,4.92,"Strengthen brickwork",27.1,1,0,1,2019,11,1934,-157.613193183655
"Songshan District",6480000,6.09,"Strengthen brickwork",37.86,1,1,1,2019,11,1943,-117.827419014288
"Beitou",9000000,10.84,"Strengthen brickwork",53.01,1,1,1,2019,11,1934,-188.444294632024
"Songshan District",9080000,14.24,"Strengthen brickwork",52.61,1,1,1,2019,10,1946,62.9522298980766
"Songshan District",7400000,7.98,"Strengthen brickwork",36.49,1,1,1,2019,11,1935,-8.90850907339391
"shihlin",7300000,12.54,"Strengthen brickwork",40.26,1,1,1,2019,11,1933,320.162440195103
"shihlin",7500000,15.33,"Strengthen brickwork",55.19,1,1,1,2019,11,1933,19.7710945376435
"shihlin",9000000,13.31,"Strengthen brickwork",49.57,1,1,1,2019,11,1935,431.189830203557
"Wenshan District",2000000,11.75,"Strengthen brickwork",38.31,1,1,1,2019,11,1955,-572.364474195255
"Songshan District",4050000,2.82,"Strengthen brickwork",31.01,1,1,1,2019,10,1946,-468.225517899268
"Songshan District",6500000,3.81,"Strengthen brickwork",40,1,1,1,2019,10,1949,-97.6366116836564
"Xinyi District",7000000,14.08,"Strengthen brickwork",40.95,1,1,1,2019,11,1947.861111,203.949162271808
"Daan District",3250000,4.49,"Strengthen brickwork",33.85,1,1,1,2019,11,1950,-156.248717643479
"shihlin",9500000,16.56,"Strengthen brickwork",80.42,1,1,1,2019,11,1935,-189.434624162135
"Songshan District",6500000,3.68,"Strengthen brickwork",43.1,1,1,1,2019,11,1951,-138.554089450418
"Daan District",3900000,8.08,"Strengthen brickwork",39.34,1,1,1,2019,11,1949,-114.618615968012
"Daan District",7880000,12.91,"Strengthen brickwork",45.96,1,1,1,2019,11,1935,398.505232853828
"Nangang District",10800000,4.49,"Strengthen brickwork",52.34,1,1,1,2019,12,1947,-13.0478598674346
"Songshan District",4700000,2.71,"Strengthen brickwork",29.55,1,0,1,2019,12,1948,-108.634704113205
"Wenshan District",4800000,14,"See other registration items",33.56,1,1,1,2019,11,1956,323.945458362024
"Zhongshan Area",6800000,12.78,"Strengthen brickwork",39.45,1,1,1,2019,11,1937,160.10081073153
"Wenshan District",2800000,1.99,"Strengthen brickwork",24.35,1,1,1,2019,11,1953,-41.0497467114734
"Datong District",6880000,3.91,"Strengthen brickwork",43.37,1,1,1,2019,11,1947,-482.297440342901
"Songshan District",6800000,3.8,"Strengthen brickwork",40.28,1,1,1,2019,12,1948,-48.0319047658043
"Daan District",8500000,18.34,"Strengthen brickwork",53.09,1,1,1,2019,11,1934,343.138189347878
"Daan District",5000000,8.87,"Strengthen brickwork",56.5,1,1,1,2019,3,1944,-353.211100019719
"Songshan District",8300000,4.83,"Strengthen brickwork",43.69,1,1,1,2019,11,1927,-123.842486034935
"Wenshan District",5350000,4.23,"Strengthen brickwork",44.08,1,1,1,2019,11,1950,111.292608745048
"shihlin",6600000,5.82,"Strengthen brickwork",38.24,1,1,1,2019,11,1935,242.914067769546
"Songshan District",4300000,2.85,"Strengthen brickwork",33.45,1,1,1,2019,12,1945,-465.278712826866
"Xinyi District",3990000,22.46,"Strengthen brickwork",39.81,1,1,1,2019,12,1934,-568.868594347959
"Daan District",5400000,13.27,"Strengthen brickwork",40.61,1,1,1,2019,11,1932,1.06472769770842
"Zhongzheng District",9500000,5,"Strengthen brickwork",36.58,1,1,1,2019,11,1932,-271.455233056393
"Wenshan District",9600000,3.68,"Strengthen brickwork",46.85,1,1,1,2019,11,1926,525.523272037804
"shihlin",5200000,8.61,"Strengthen brickwork",33.75,1,1,1,2019,12,1935,69.8438466597159
"Zhongshan Area",10000000,12.16,"Strengthen brickwork",48.94,1,2,1,2019,10,1934,316.367069163494
"Xinyi District",3500000,11.71,"Strengthen brickwork",29.48,1,1,1,2019,12,1934,-483.897897331227
"Songshan District",4380000,3.11,"Strengthen brickwork",29.56,1,1,1,2019,11,1954,-246.399684993483
"Songshan District",6700000,4.82,"Strengthen brickwork",35.9,1,1,1,2019,11,1942,-45.6806929849431
"Songshan District",2316361,6.49,"Strengthen brickwork",45.76,1,1,1,2019,12,1950,-1227.91935501669
"Daan District",2080000,3.49,"Strengthen brickwork",27.52,1,1,1,2019,11,1949,-386.158656140255
"Wanhua District",10000000,13,"Strengthen brickwork",72.33,1,1,1,2019,12,1942,-19.7410450262068
"shihlin",9400000,6.95,"Strengthen brickwork",54.64,1,1,1,2019,11,1938,402.962137229042
"Datong District",8820000,7.22,"Strengthen brickwork",33.21,1,2,1,2019,12,1924,-315.689088926921
"Songshan District",6780000,3.05,"Strengthen brickwork",35.53,1,1,1,2019,12,1934,-122.753208509811
"Songshan District",6700000,8.58,"Strengthen brickwork",28.54,1,1,1,2019,12,1927,-52.7852737039156
"Beitou",23880000,39.8,"Strengthen brickwork",132.52,1,2,1,2019,12,1944,-64.4083712906007
"Wenshan District",3600000,12.5,"See other registration items",32.19,1,1,1,2019,12,1940,-138.888659014611
"shihlin",5280000,9.68,"Strengthen brickwork",35.02,1,1,1,2019,12,1934,47.9320481885158
"Songshan District",12000000,22.25,"Strengthen brickwork",66.3,1,2,1,2019,11,1953,177.96710142746
"Zhongshan Area",6400000,37,"Strengthen brickwork",92.01,1,1,1,2019,12,1954,-847.299701333671
"Songshan District",4500000,3.28,"Strengthen brickwork",31.75,1,1,1,2019,12,1951,-300.884246560664
"Songshan District",5650000,6.92,"Strengthen brickwork",33.12,1,1,1,2019,12,1950,-80.6176895956812
"Songshan District",6260000,4.98,"Strengthen brickwork",33.13,1,1,1,2019,12,1935,-151.816518580756
"Xinyi District",8400000,25,"See other registration items",56.65,1,2,1,2019,11,1959,-374.515474628218
"shihlin",5650000,9.6,"Strengthen brickwork",42.59,1,1,1,2019,11,1931,-91.1104273066525
"Songshan District",12700000,29.33,"See other registration items",65.56,1,1,1,2019,11,1964,317.416726201252
"Wanhua District",4408000,2.81,"Strengthen brickwork",30.22,1,1,1,2019,12,1952,-9.75881069016423
"Daan District",11000000,37.76,"Strengthen brickwork",107.8,1,2,2,2019,12,1955,-364.94091810643
"shihlin",12580000,16.56,"Strengthen brickwork",80.42,1,1,1,2019,12,1935,280.517182889701
"Wenshan District",2900000,1.77,"Strengthen brickwork",21.92,1,0,1,2019,12,1953,183.924707463083
"Songshan District",4900000,6.06,"Strengthen brickwork",35.32,1,0,1,2019,12,1938,-315.206405385886
"Songshan District",4500000,3,"Strengthen brickwork",27.42,1,1,1,2019,12,1951,-201.805127839594
"Songshan District",9100000,7.7,"Strengthen brickwork",51.92,1,1,1,2019,12,1947,89.5322478176761
"Wenshan District",9300000,9.98,"Strengthen brickwork",58.29,1,1,1,2019,12,1943,450.658908837643
"Songshan District",11900000,12.83,"Strengthen brickwork",53.48,1,1,1,2019,12,1929,269.706356529419
"Daan District",7000000,9.81,"Strengthen brickwork",66.29,1,1,1,2019,12,1933,-259.066396923428
"Songshan District",10660000,6.12,"Strengthen brickwork",50.38,1,1,1,2019,12,1941,292.989659739807
"Daan District",7280000,10.13,"Strengthen brickwork",44.37,1,1,1,2019,12,1937,350.161731201265
"Wanhua District",6290000,3.26,"Strengthen brickwork",39.09,1,1,1,2019,12,1946,118.943671571017
"Neihu District",7600000,14,"Strengthen brickwork",44.87,1,2,1,2019,12,1955,126.789309233443
"Songshan District",20880000,21.6,"Strengthen brickwork",92.4,1,3,2,2019,12,1934,274.100342399078
"Songshan District",4260000,5.32,"Strengthen brickwork",20.82,1,1,1,2019,12,1924,-445.614503940345
"Songshan District",5580000,4.9,"Strengthen brickwork",37.98,1,1,1,2019,12,1958,-110.328111815651
"Daan District",9000000,12.16,"Strengthen brickwork",51.71,1,1,1,2019,12,1934,449.628265818052
"Wanhua District",8000000,4.18,"Strengthen brickwork",46.34,1,1,1,2019,12,1934,121.606864617774
"Songshan District",2200000,2.41,"Strengthen brickwork",27.27,1,1,1,2019,12,1948,-876.124128330938
"Songshan District",5700000,4.63,"Strengthen brickwork",38.37,1,1,1,2019,12,1951,-183.954817863871
"Songshan District",3450000,3.48,"Strengthen brickwork",34.54,1,1,1,2019,12,1951,-628.579806370984
"Zhongshan Area",5650000,7.74,"Strengthen brickwork",31.03,1,1,1,2019,12,1934,78.1139747516697
"shihlin",7950000,12.23,"Strengthen brickwork",51.33,1,1,1,2019,12,1935,212.892791473849
"Nangang District",6000000,1.9,"Strengthen brickwork",29.5,1,1,1,2019,12,1941,-406.492942099648
"Daan District",3300000,5.07,"Strengthen brickwork",36.36,1,1,1,2019,12,1950,-193.51418063311
"Daan District",4380000,14.12,"Strengthen brickwork",51.13,1,1,1,2019,12,1951,-222.621259263429
"Songshan District",6280000,10.78,"Strengthen brickwork",46.25,1,1,1,2019,12,1957,-155.409369728251
"Daan District",5450000,7.75,"Strengthen brickwork",44.98,1,1,1,2019,12,1952,157.880910685108
"Nangang District",5500000,2.12,"Strengthen brickwork",26.78,1,0,1,2019,12,1947,-236.492679677764
"Nangang District",8000000,4.86,"Strengthen brickwork",45.83,1,1,1,2019,12,1941,-396.548361277843
"Beitou",10080000,10.76,"Strengthen brickwork",38.54,1,1,1,2019,12,1931,286.741058091536
"Songshan District",5000000,5.02,"Strengthen brickwork",31.84,1,1,1,2019,12,1949,-209.440255687837
"Datong District",8050000,10.57,"Strengthen brickwork",44.39,1,0,1,2019,12,1934,-301.016496218043
"Nangang District",12380000,15.51,"Strengthen brickwork",54.02,1,1,1,2019,12,1930,-9.2715919196374
"Xinyi District",7880000,10.85,"Strengthen brickwork",43.81,1,1,1,2019,12,1935,132.874408957012
"Songshan District",8000000,4.88,"Strengthen brickwork",47.04,1,1,1,2019,12,1952,70.605036165567
"Wanhua District",5500000,2.21,"Strengthen brickwork",30.41,1,0,1,2019,12,1942,237.162681019868
